Date,Team_home,FGA_home,FGM_home,FG%_home,3PA_home,3PM_home,3P%_home,FTA_home,FTM_home,FT%_home,OREB_home,DREB_home,REB_home,AST_home,TO_home,STL_home,BLK_home,PF_home,Points_home,Team_away,FGA_away,FGM_away,FG%_away,3PA_away,3PM_away,3P%_away,FTA_away,FTM_away,FT%_away,OREB_away,DREB_away,REB_away,AST_away,TO_away,STL_away,BLK_away,PF_away,Points_away,Point_diff
2024-10-29,GSW,97,46,0.4742268041237113,46,21,0.45652173913043476,13,11,0.8461538461538461,11,23,34,34,15,9,7,20,124,NOP,74,40,0.5405405405405406,22,9,0.4090909090909091,24,17,0.7083333333333334,9,35,44,23,4,6,23,13,106,18
2024-10-29,BKN,96,49,0.5104166666666666,52,20,0.38461538461538464,27,21,0.7777777777777778,7,34,41,37,4,6,8,32,139,DEN,89,46,0.5168539325842697,27,13,0.48148148148148145,47,39,0.8297872340425532,9,34,43,31,3,4,5,22,144,-5
2024-10-28,TOR,109,49,0.44954128440366975,35,10,0.2857142857142857,21,17,0.8095238095238095,18,36,54,30,7,7,15,27,125,DEN,96,47,0.4895833333333333,20,9,0.45,30,24,0.8,15,37,52,29,6,6,16,20,127,-2
2024-10-28,SAS,87,37,0.42528735632183906,33,10,0.30303030303030304,21,17,0.8095238095238095,17,32,49,22,6,6,17,21,101,HOU,85,35,0.4117647058823529,37,15,0.40540540540540543,24,21,0.875,13,30,43,20,6,2,12,23,106,-5
2024-10-28,SAC,81,37,0.4567901234567901,35,14,0.4,25,23,0.92,9,31,40,25,8,6,14,27,111,POR,83,35,0.42168674698795183,22,4,0.18181818181818182,30,24,0.8,12,34,46,17,5,4,17,22,98,13
2024-10-28,PHX,87,40,0.45977011494252873,36,11,0.3055555555555556,20,18,0.9,9,37,46,21,7,11,10,22,109,LAL,94,39,0.4148936170212766,32,14,0.4375,18,13,0.7222222222222222,11,35,46,25,5,6,11,19,105,4
2024-10-28,ORL,83,39,0.46987951807228917,41,13,0.3170731707317073,38,28,0.7368421052631579,11,35,46,26,7,6,15,25,119,IND,88,41,0.4659090909090909,29,13,0.4482758620689655,30,20,0.6666666666666666,15,29,44,25,7,4,12,28,115,4
2024-10-28,NYK,90,40,0.4444444444444444,28,9,0.32142857142857145,18,15,0.8333333333333334,13,30,43,22,8,3,16,21,104,CLE,82,39,0.47560975609756095,36,12,0.3333333333333333,24,20,0.8333333333333334,9,32,41,21,10,5,13,20,110,-6
2024-10-28,MIA,88,38,0.4318181818181818,47,15,0.3191489361702128,20,15,0.75,10,34,44,24,14,3,9,14,106,DET,91,35,0.38461538461538464,38,14,0.3684210526315789,17,14,0.8235294117647058,19,35,54,14,6,6,16,19,98,8
2024-10-28,MEM,111,51,0.4594594594594595,43,14,0.32558139534883723,13,7,0.5384615384615384,18,42,60,37,5,9,10,21,123,CHI,100,45,0.45,53,25,0.4716981132075472,17,11,0.6470588235294118,11,39,50,36,5,6,9,15,126,-3
2024-10-28,DAL,95,43,0.45263157894736844,39,11,0.28205128205128205,17,13,0.7647058823529411,13,37,50,27,9,12,13,23,110,UTA,92,34,0.3695652173913043,35,10,0.2857142857142857,29,24,0.8275862068965517,15,35,50,24,7,5,13,17,102,8
2024-10-28,BOS,87,43,0.4942528735632184,47,18,0.3829787234042553,19,15,0.7894736842105263,4,34,38,24,5,5,12,18,119,MIL,82,37,0.45121951219512196,31,8,0.25806451612903225,31,26,0.8387096774193549,8,35,43,18,7,6,16,24,108,11
2024-10-28,ATL,81,39,0.48148148148148145,40,15,0.375,36,26,0.7222222222222222,6,33,39,32,12,7,16,22,119,WAS,91,41,0.45054945054945056,44,21,0.4772727272727273,22,18,0.8181818181818182,9,34,43,24,7,3,18,25,121,-2
2024-10-27,POR,93,43,0.46236559139784944,35,14,0.4,32,25,0.78125,22,29,51,25,9,8,16,21,125,NOP,88,38,0.4318181818181818,29,8,0.27586206896551724,24,19,0.7916666666666666,15,24,39,24,9,8,15,22,103,22
2024-10-27,OKC,89,44,0.4943820224719101,40,16,0.4,32,24,0.75,11,34,45,26,13,12,10,23,128,ATL,91,36,0.3956043956043956,31,10,0.3225806451612903,29,22,0.7586206896551724,17,32,49,24,7,4,19,23,104,24
2024-10-27,IND,84,39,0.4642857142857143,32,13,0.40625,34,23,0.6764705882352942,7,30,37,28,8,4,19,26,114,PHI,98,42,0.42857142857142855,42,11,0.2619047619047619,31,23,0.7419354838709677,20,34,54,15,9,4,19,26,118,-4
2024-10-27,GSW,88,38,0.4318181818181818,43,14,0.32558139534883723,22,14,0.6363636363636364,14,33,47,19,10,5,21,22,104,LAC,90,42,0.4666666666666667,32,10,0.3125,23,18,0.782608695652174,14,34,48,27,11,2,18,21,112,-8
2024-10-27,BKN,91,39,0.42857142857142855,45,16,0.35555555555555557,23,21,0.9130434782608695,12,35,47,23,9,3,12,26,115,MIL,74,33,0.44594594594594594,33,10,0.30303030303030304,31,26,0.8387096774193549,7,36,43,20,7,3,18,17,102,13
2024-10-26,WAS,96,37,0.3854166666666667,43,15,0.3488372093023256,32,27,0.84375,18,28,46,25,6,9,15,25,116,CLE,88,47,0.5340909090909091,39,18,0.46153846153846156,34,23,0.6764705882352942,11,37,48,27,13,10,16,27,135,-19
2024-10-26,SAS,79,39,0.4936708860759494,20,8,0.4,28,23,0.8214285714285714,10,39,49,23,6,7,17,18,109,HOU,92,38,0.41304347826086957,41,13,0.3170731707317073,21,17,0.8095238095238095,8,26,34,21,10,3,10,24,106,3
2024-10-26,PHX,80,36,0.45,39,14,0.358974358974359,37,28,0.7567567567567568,7,40,47,26,3,4,11,17,114,DAL,93,37,0.3978494623655914,41,13,0.3170731707317073,18,15,0.8333333333333334,12,34,46,22,6,2,8,28,102,12
2024-10-26,MIN,83,39,0.46987951807228917,37,14,0.3783783783783784,26,20,0.7692307692307693,9,32,41,29,9,8,13,16,112,TOR,90,41,0.45555555555555555,29,10,0.3448275862068966,13,9,0.6923076923076923,12,34,46,29,9,4,20,22,101,11
2024-10-26,MEM,86,46,0.5348837209302325,34,13,0.38235294117647056,24,19,0.7916666666666666,6,36,42,38,10,5,18,24,124,ORL,87,37,0.42528735632183906,48,17,0.3541666666666667,28,20,0.7142857142857143,12,29,41,21,10,6,19,20,111,13
2024-10-26,LAL,92,48,0.5217391304347826,34,14,0.4117647058823529,24,21,0.875,13,32,45,32,8,3,19,19,131,SAC,88,45,0.5113636363636364,44,15,0.3409090909090909,25,22,0.88,5,27,32,32,12,5,14,19,127,4
2024-10-26,DET,88,43,0.48863636363636365,39,14,0.358974358974359,22,18,0.8181818181818182,9,35,44,27,4,7,14,22,118,BOS,90,38,0.4222222222222222,48,22,0.4583333333333333,30,26,0.8666666666666667,13,24,37,19,10,6,10,16,124,-6
2024-10-26,DEN,87,35,0.40229885057471265,35,14,0.4,24,20,0.8333333333333334,10,27,37,20,13,4,10,22,104,LAC,82,40,0.4878048780487805,33,12,0.36363636363636365,21,17,0.8095238095238095,11,33,44,30,4,5,16,24,109,-5
2024-10-26,CHI,92,32,0.34782608695652173,53,15,0.2830188679245283,22,16,0.7272727272727273,11,50,61,23,6,2,26,19,95,OKC,107,45,0.4205607476635514,40,8,0.2,20,16,0.8,9,45,54,21,15,5,10,18,114,-19
2024-10-26,CHA,89,39,0.43820224719101125,41,13,0.3170731707317073,21,15,0.7142857142857143,15,31,46,20,6,5,17,24,106,MIA,86,40,0.46511627906976744,34,14,0.4117647058823529,28,20,0.7142857142857143,13,30,43,33,8,6,13,19,114,-8
2024-10-25,UTA,92,29,0.31521739130434784,42,9,0.21428571428571427,26,19,0.7307692307692307,14,31,45,18,8,5,22,11,86,GSW,106,51,0.4811320754716981,50,20,0.4,6,5,0.8333333333333334,19,41,60,35,15,6,13,25,127,-41
2024-10-25,TOR,76,35,0.4605263157894737,23,6,0.2608695652173913,46,39,0.8478260869565217,18,36,54,25,11,13,26,34,115,PHI,76,29,0.3815789473684211,29,9,0.3103448275862069,53,40,0.7547169811320755,10,18,28,19,11,5,16,32,107,8
2024-10-25,POR,90,37,0.4111111111111111,37,13,0.35135135135135137,20,16,0.8,10,38,48,26,7,11,19,22,103,NOP,86,36,0.4186046511627907,32,12,0.375,31,21,0.6774193548387096,11,33,44,25,12,8,14,22,105,-2
2024-10-25,ORL,75,39,0.52,30,15,0.5,33,23,0.696969696969697,5,34,39,28,10,7,12,19,116,BKN,83,35,0.42168674698795183,37,14,0.3783783783783784,21,17,0.8095238095238095,8,29,37,22,7,3,17,31,101,15
2024-10-25,NYK,84,44,0.5238095238095238,27,12,0.4444444444444444,29,23,0.7931034482758621,11,32,43,19,5,4,11,18,123,IND,83,41,0.4939759036144578,30,3,0.1,20,13,0.65,9,24,33,28,8,6,15,24,98,25
2024-10-25,MIL,93,46,0.4946236559139785,40,13,0.325,25,17,0.68,8,39,47,24,5,3,14,14,122,CHI,96,46,0.4791666666666667,47,21,0.44680851063829785,23,20,0.8695652173913043,9,37,46,30,10,4,9,17,133,-11
2024-10-25,LAL,75,40,0.5333333333333333,27,14,0.5185185185185185,39,29,0.7435897435897436,6,31,37,33,10,5,12,18,123,PHX,82,42,0.5121951219512195,37,17,0.4594594594594595,17,15,0.8823529411764706,5,29,34,35,8,4,16,26,116,7
2024-10-25,HOU,98,43,0.4387755102040816,43,17,0.3953488372093023,36,25,0.6944444444444444,23,41,64,20,10,4,17,32,128,MEM,91,38,0.4175824175824176,28,10,0.35714285714285715,36,22,0.6111111111111112,14,29,43,24,8,8,17,25,108,20
2024-10-25,CLE,82,42,0.5121951219512195,34,13,0.38235294117647056,23,16,0.6956521739130435,5,34,39,28,13,4,12,15,113,DET,81,38,0.4691358024691358,32,13,0.40625,17,12,0.7058823529411765,8,34,42,25,3,5,22,22,101,12
2024-10-25,ATL,81,39,0.48148148148148145,38,14,0.3684210526315789,38,33,0.868421052631579,7,32,39,25,11,9,13,28,125,CHA,96,37,0.3854166666666667,51,21,0.4117647058823529,31,25,0.8064516129032258,22,31,53,22,7,4,17,28,120,5
2024-10-24,WAS,95,41,0.43157894736842106,36,7,0.19444444444444445,18,13,0.7222222222222222,10,30,40,27,9,6,13,19,102,BOS,90,42,0.4666666666666667,45,17,0.37777777777777777,27,21,0.7777777777777778,12,37,49,21,7,3,14,19,122,-20
2024-10-24,SAC,82,38,0.4634146341463415,29,11,0.3793103448275862,35,28,0.8,4,34,38,21,7,2,9,18,115,MIN,86,41,0.47674418604651164,50,20,0.4,17,15,0.8823529411764706,6,36,42,24,3,2,16,24,117,-2
2024-10-24,DEN,98,35,0.35714285714285715,38,7,0.18421052631578946,14,10,0.7142857142857143,17,40,57,29,11,7,15,12,87,OKC,101,43,0.42574257425742573,36,8,0.2222222222222222,12,8,0.6666666666666666,13,36,49,23,9,13,12,15,102,-15
2024-10-24,DAL,102,42,0.4117647058823529,44,19,0.4318181818181818,23,17,0.7391304347826086,17,33,50,27,9,5,9,21,120,SAS,86,39,0.45348837209302323,36,12,0.3333333333333333,24,19,0.7916666666666666,12,40,52,30,6,5,19,18,109,11
2024-10-23,UTA,85,40,0.47058823529411764,26,10,0.38461538461538464,45,34,0.7555555555555555,14,35,49,21,7,9,14,24,124,MEM,91,43,0.4725274725274725,45,17,0.37777777777777777,32,23,0.71875,13,28,41,28,7,5,12,35,126,-2
2024-10-23,TOR,86,36,0.4186046511627907,31,12,0.3870967741935484,29,22,0.7586206896551724,14,24,38,25,8,6,18,24,106,CLE,87,51,0.5862068965517241,30,14,0.4666666666666667,26,20,0.7692307692307693,8,28,36,29,10,9,12,22,136,-30
2024-10-23,POR,92,36,0.391304347826087,34,8,0.23529411764705882,30,24,0.8,13,29,42,21,10,4,17,22,104,GSW,93,48,0.5161290322580645,48,20,0.4166666666666667,30,24,0.8,15,42,57,38,13,5,17,27,140,-36
2024-10-23,PHI,98,41,0.41836734693877553,31,8,0.25806451612903225,27,19,0.7037037037037037,17,32,49,18,4,2,10,28,109,MIL,80,43,0.5375,37,16,0.43243243243243246,31,22,0.7096774193548387,8,38,46,27,4,9,14,23,124,-15
2024-10-23,NOP,97,45,0.4639175257731959,37,14,0.3783783783783784,21,19,0.9047619047619048,7,35,42,29,15,10,11,17,123,CHI,86,42,0.4883720930232558,34,10,0.29411764705882354,25,17,0.68,9,38,47,26,4,2,21,16,111,12
2024-10-23,MIA,82,32,0.3902439024390244,34,11,0.3235294117647059,29,22,0.7586206896551724,9,32,41,24,5,8,11,19,97,ORL,96,41,0.4270833333333333,49,18,0.3673469387755102,22,16,0.7272727272727273,18,39,57,28,8,8,11,21,116,-19
2024-10-23,LAC,92,42,0.45652173913043476,29,8,0.27586206896551724,30,21,0.7,13,38,51,27,9,1,21,29,113,PHX,78,38,0.48717948717948717,38,15,0.39473684210526316,34,25,0.7352941176470589,4,38,42,25,12,9,22,23,116,-3
2024-10-23,HOU,103,38,0.36893203883495146,43,13,0.3023255813953488,20,16,0.8,16,27,43,19,8,4,8,18,105,CHA,85,38,0.4470588235294118,39,15,0.38461538461538464,24,19,0.7916666666666666,15,41,56,20,6,10,16,21,110,-5
2024-10-23,DET,88,38,0.4318181818181818,33,9,0.2727272727272727,28,24,0.8571428571428571,12,26,38,22,6,2,12,21,109,IND,83,42,0.5060240963855421,31,9,0.2903225806451613,25,22,0.88,7,32,39,32,10,8,15,23,115,-6
2024-10-23,ATL,80,39,0.4875,28,9,0.32142857142857145,46,33,0.717391304347826,12,33,45,25,12,9,16,20,120,BKN,91,40,0.43956043956043955,43,17,0.3953488372093023,25,19,0.76,12,31,43,21,8,6,17,32,116,4
2024-10-22,LAL,95,42,0.4421052631578947,30,5,0.16666666666666666,25,21,0.84,15,31,46,22,7,8,7,22,110,MIN,85,35,0.4117647058823529,41,13,0.3170731707317073,27,20,0.7407407407407407,12,35,47,17,4,1,15,22,103,7
2024-10-22,BOS,95,48,0.5052631578947369,61,29,0.47540983606557374,8,7,0.875,11,29,40,33,6,3,3,15,132,NYK,78,43,0.5512820512820513,30,11,0.36666666666666664,16,12,0.75,5,29,34,20,2,3,11,12,109,23
2024-04-14,SAS,91,49,0.5384615384615384,34,15,0.4411764705882353,14,10,0.7142857142857143,12,42,54,33,9,3,13,17,123,DET,92,36,0.391304347826087,33,8,0.24242424242424243,20,15,0.75,11,29,40,17,7,3,14,9,95,28
2024-04-14,SAC,87,43,0.4942528735632184,34,13,0.38235294117647056,27,22,0.8148148148148148,13,38,51,29,11,6,14,19,121,POR,98,31,0.3163265306122449,45,7,0.15555555555555556,17,13,0.7647058823529411,23,31,54,18,11,2,17,19,82,39
2024-04-14,PHI,96,41,0.4270833333333333,44,14,0.3181818181818182,15,11,0.7333333333333333,13,44,57,30,8,6,12,16,107,BKN,83,32,0.3855421686746988,34,9,0.2647058823529412,17,13,0.7647058823529411,4,38,42,19,8,6,12,14,86,21
2024-04-14,ORL,85,42,0.49411764705882355,35,11,0.3142857142857143,19,18,0.9473684210526315,7,36,43,27,11,5,11,18,113,MIL,75,30,0.4,27,7,0.25925925925925924,23,21,0.9130434782608695,7,27,34,16,10,4,17,18,88,25
2024-04-14,OKC,97,54,0.5567010309278351,34,14,0.4117647058823529,16,13,0.8125,11,47,58,38,6,6,14,17,135,DAL,97,32,0.32989690721649484,39,8,0.20512820512820512,17,14,0.8235294117647058,12,29,41,19,8,2,14,15,86,49
2024-04-14,NYK,91,46,0.5054945054945055,32,12,0.375,21,16,0.7619047619047619,16,37,53,27,7,6,21,17,120,CHI,101,49,0.48514851485148514,31,8,0.25806451612903225,16,13,0.8125,15,29,44,25,15,3,12,21,119,1
2024-04-14,NOP,86,41,0.47674418604651164,37,15,0.40540540540540543,14,11,0.7857142857142857,10,29,39,26,8,1,19,17,108,LAL,87,48,0.5517241379310345,29,11,0.3793103448275862,18,17,0.9444444444444444,7,32,39,32,12,3,14,13,124,-16
2024-04-14,MIN,70,36,0.5142857142857142,26,9,0.34615384615384615,31,25,0.8064516129032258,12,24,36,22,7,5,24,20,106,PHX,86,47,0.5465116279069767,29,16,0.5517241379310345,18,15,0.8333333333333334,13,19,32,28,13,3,12,24,125,-19
2024-04-14,MIA,87,46,0.5287356321839081,36,9,0.25,19,17,0.8947368421052632,13,33,46,29,13,7,19,16,118,TOR,90,38,0.4222222222222222,34,9,0.2647058823529412,21,18,0.8571428571428571,13,28,41,23,6,3,19,21,103,15
2024-04-14,MEM,100,45,0.45,33,8,0.24242424242424243,18,13,0.7222222222222222,16,27,43,22,9,2,13,18,111,DEN,89,46,0.5168539325842697,36,12,0.3333333333333333,26,22,0.8461538461538461,16,38,54,32,9,5,17,17,126,-15
2024-04-14,LAC,104,41,0.3942307692307692,37,8,0.21621621621621623,17,15,0.8823529411764706,16,35,51,23,13,8,12,14,105,HOU,103,50,0.4854368932038835,38,11,0.2894736842105263,14,5,0.35714285714285715,17,42,59,31,7,8,18,13,116,-11
2024-04-14,IND,100,65,0.65,36,19,0.5277777777777778,10,8,0.8,12,36,48,41,10,6,14,24,157,ATL,89,39,0.43820224719101125,36,12,0.3333333333333333,27,25,0.9259259259259259,9,23,32,25,6,5,15,12,115,42
2024-04-14,GSW,94,45,0.4787234042553192,43,14,0.32558139534883723,23,19,0.8260869565217391,12,30,42,35,10,6,9,14,123,UTA,89,46,0.5168539325842697,34,14,0.4117647058823529,16,10,0.625,14,34,48,22,6,5,19,20,116,7
2024-04-14,CLE,93,44,0.4731182795698925,33,16,0.48484848484848486,9,6,0.6666666666666666,12,31,43,30,4,1,14,8,110,CHA,91,46,0.5054945054945055,40,19,0.475,11,9,0.8181818181818182,10,37,47,36,10,9,9,11,120,-10
2024-04-14,BOS,89,51,0.5730337078651685,32,16,0.5,21,14,0.6666666666666666,10,38,48,29,10,15,14,13,132,WAS,103,49,0.47572815533980584,38,14,0.3684210526315789,10,10,1.0,8,28,36,33,9,4,11,16,122,10
2024-04-12,WAS,86,45,0.5232558139534884,43,18,0.4186046511627907,29,19,0.6551724137931034,4,35,39,32,6,5,12,22,127,CHI,98,48,0.4897959183673469,35,14,0.4,28,19,0.6785714285714286,17,39,56,28,9,6,13,25,129,-2
2024-04-12,SAS,85,45,0.5294117647058824,33,15,0.45454545454545453,23,16,0.6956521739130435,11,38,49,31,2,4,18,13,121,DEN,97,49,0.5051546391752577,36,13,0.3611111111111111,10,9,0.9,6,27,33,31,9,4,7,19,120,1
2024-04-12,SAC,91,40,0.43956043956043955,38,14,0.3684210526315789,14,13,0.9285714285714286,9,26,35,26,12,1,7,19,107,PHX,76,40,0.5263157894736842,32,12,0.375,17,16,0.9411764705882353,6,35,41,25,4,4,18,16,108,-1
2024-04-12,POR,95,37,0.3894736842105263,35,12,0.34285714285714286,29,21,0.7241379310344828,16,32,48,20,4,5,7,14,107,HOU,92,44,0.4782608695652174,39,11,0.28205128205128205,20,17,0.85,10,38,48,25,3,5,8,20,116,-9
2024-04-12,PHI,88,42,0.4772727272727273,37,18,0.4864864864864865,28,23,0.8214285714285714,8,36,44,22,6,6,11,20,125,ORL,95,43,0.45263157894736844,27,8,0.2962962962962963,25,19,0.76,10,35,45,25,7,7,11,21,113,12
2024-04-12,OKC,89,47,0.5280898876404494,38,13,0.34210526315789475,20,18,0.9,8,30,38,29,13,5,10,12,125,MIL,85,42,0.49411764705882355,30,11,0.36666666666666664,13,12,0.9230769230769231,8,34,42,27,7,3,17,15,107,18
2024-04-12,NYK,83,38,0.4578313253012048,30,14,0.4666666666666667,25,21,0.84,8,23,31,21,10,3,5,15,111,BKN,82,41,0.5,32,11,0.34375,19,14,0.7368421052631579,16,29,45,22,3,4,12,19,107,4
2024-04-12,MIN,79,38,0.4810126582278481,37,10,0.2702702702702703,29,23,0.7931034482758621,7,37,44,29,8,11,14,22,109,ATL,90,40,0.4444444444444444,30,9,0.3,25,17,0.68,9,31,40,23,4,1,14,25,106,3
2024-04-12,MIA,86,45,0.5232558139534884,41,17,0.4146341463414634,23,18,0.782608695652174,6,31,37,37,7,2,4,16,125,TOR,77,37,0.4805194805194805,31,10,0.3225806451612903,22,19,0.8636363636363636,7,34,41,23,1,1,17,21,103,22
2024-04-12,MEM,95,43,0.45263157894736844,39,17,0.4358974358974359,21,17,0.8095238095238095,16,26,42,19,14,2,13,27,120,LAL,81,42,0.5185185185185185,37,13,0.35135135135135137,34,26,0.7647058823529411,10,29,39,25,5,6,19,17,123,-3
2024-04-12,LAC,96,43,0.4479166666666667,39,10,0.2564102564102564,19,13,0.6842105263157895,20,24,44,23,9,7,13,17,109,UTA,88,41,0.4659090909090909,35,6,0.17142857142857143,25,22,0.88,14,32,46,26,7,4,16,14,110,-1
2024-04-12,GSW,86,40,0.46511627906976744,34,13,0.38235294117647056,21,16,0.7619047619047619,11,42,53,27,6,5,16,15,109,NOP,90,42,0.4666666666666667,38,20,0.5263157894736842,16,10,0.625,5,33,38,24,11,5,8,13,114,-5
2024-04-12,DAL,83,36,0.43373493975903615,29,8,0.27586206896551724,12,9,0.75,9,40,49,20,5,5,20,9,89,DET,95,46,0.4842105263157895,31,8,0.25806451612903225,9,7,0.7777777777777778,6,34,40,23,11,7,6,10,107,-18
2024-04-12,CLE,95,50,0.5263157894736842,32,13,0.40625,23,16,0.6956521739130435,11,30,41,28,9,2,9,14,129,IND,89,46,0.5168539325842697,32,9,0.28125,22,19,0.8636363636363636,7,32,39,37,7,2,13,17,120,9
2024-04-12,BOS,104,54,0.5192307692307693,41,14,0.34146341463414637,13,9,0.6923076923076923,16,37,53,34,12,1,6,20,131,CHA,76,32,0.42105263157894735,35,15,0.42857142857142855,22,19,0.8636363636363636,4,29,33,20,3,7,19,15,98,33
2024-04-11,UTA,87,44,0.5057471264367817,39,14,0.358974358974359,27,22,0.8148148148148148,15,34,49,27,8,7,14,20,124,HOU,95,40,0.42105263157894735,47,21,0.44680851063829785,22,20,0.9090909090909091,16,23,39,22,8,6,10,18,121,3
2024-04-11,SAC,84,46,0.5476190476190477,38,16,0.42105263157894735,20,15,0.75,5,27,32,26,7,0,14,17,123,NOP,86,49,0.5697674418604651,40,22,0.55,18,15,0.8333333333333334,5,35,40,35,7,2,13,16,135,-12
2024-04-11,POR,97,35,0.36082474226804123,34,8,0.23529411764705882,17,14,0.8235294117647058,20,29,49,22,9,3,12,18,92,GSW,77,36,0.4675324675324675,35,12,0.34285714285714286,20,16,0.8,10,36,46,24,8,13,16,18,100,-8
2024-04-11,DET,77,38,0.4935064935064935,35,14,0.4,23,15,0.6521739130434783,7,31,38,27,4,2,20,12,105,CHI,96,51,0.53125,36,14,0.3888888888888889,15,11,0.7333333333333333,11,31,42,28,14,5,8,15,127,-22
2024-04-11,BOS,86,40,0.46511627906976744,42,16,0.38095238095238093,16,13,0.8125,10,26,36,25,7,12,12,16,109,NYK,99,49,0.494949494949495,36,14,0.3888888888888889,10,6,0.6,17,35,52,24,7,4,12,12,118,-9
2024-04-10,OKC,101,47,0.46534653465346537,38,16,0.42105263157894735,21,17,0.8095238095238095,7,55,62,33,12,6,12,16,127,SAS,96,32,0.3333333333333333,40,9,0.225,20,16,0.8,4,43,47,24,8,4,15,14,89,38
2024-04-10,MIL,84,43,0.5119047619047619,40,15,0.375,20,16,0.8,10,33,43,27,9,4,12,20,117,ORL,78,36,0.46153846153846156,30,11,0.36666666666666664,23,16,0.6956521739130435,5,29,34,19,6,1,15,15,99,18
2024-04-10,MIA,81,33,0.4074074074074074,30,13,0.43333333333333335,13,13,1.0,12,34,46,22,3,1,15,16,92,DAL,87,43,0.4942528735632184,44,15,0.3409090909090909,13,10,0.7692307692307693,8,31,39,27,8,8,7,13,111,-19
2024-04-10,LAC,95,44,0.4631578947368421,36,12,0.3333333333333333,10,8,0.8,9,35,44,23,9,3,12,13,108,PHX,95,46,0.4842105263157895,50,18,0.36,15,14,0.9333333333333333,9,39,48,29,8,6,13,13,124,-16
2024-04-10,DEN,83,46,0.5542168674698795,25,11,0.44,23,13,0.5652173913043478,11,33,44,31,7,8,13,21,116,MIN,82,41,0.5,30,13,0.43333333333333335,21,12,0.5714285714285714,9,26,35,23,9,5,9,21,107,9
2024-04-10,CLE,82,37,0.45121951219512196,37,15,0.40540540540540543,29,21,0.7241379310344828,12,35,47,27,11,10,13,15,110,MEM,84,33,0.39285714285714285,32,14,0.4375,19,18,0.9473684210526315,10,34,44,21,10,10,13,21,98,12
2024-04-10,BKN,86,38,0.4418604651162791,36,11,0.3055555555555556,24,19,0.7916666666666666,14,42,56,25,4,15,13,16,106,TOR,94,35,0.3723404255319149,40,16,0.4,18,16,0.8888888888888888,15,30,45,19,8,5,9,22,102,4
2024-04-10,ATL,82,43,0.524390243902439,40,18,0.45,16,10,0.625,7,31,38,35,7,2,16,20,114,CHA,79,40,0.5063291139240507,36,14,0.3888888888888889,22,21,0.9545454545454546,5,28,33,25,11,2,13,18,115,-1
2024-04-09,UTA,91,36,0.3956043956043956,31,10,0.3225806451612903,13,13,1.0,11,33,44,19,5,2,14,9,95,DEN,94,46,0.48936170212765956,37,14,0.3783783783783784,11,5,0.45454545454545453,13,30,43,30,12,12,9,10,111,-16
2024-04-09,TOR,94,47,0.5,21,5,0.23809523809523808,33,24,0.7272727272727273,16,24,40,21,8,6,15,20,123,IND,99,54,0.5454545454545454,45,16,0.35555555555555557,23,16,0.6956521739130435,15,29,44,33,9,8,13,23,140,-17
2024-04-09,POR,85,40,0.47058823529411764,38,13,0.34210526315789475,8,7,0.875,13,34,47,28,3,3,21,19,100,NOP,87,36,0.41379310344827586,36,11,0.3055555555555556,29,27,0.9310344827586207,13,32,45,25,13,2,9,9,110,-10
2024-04-09,PHX,89,30,0.33707865168539325,35,8,0.22857142857142856,28,24,0.8571428571428571,8,30,38,17,16,7,8,13,92,LAC,87,41,0.47126436781609193,26,12,0.46153846153846156,11,11,1.0,10,53,63,28,5,3,18,22,105,-13
2024-04-09,PHI,98,44,0.4489795918367347,37,13,0.35135135135135137,23,19,0.8260869565217391,16,35,51,29,11,8,7,18,120,DET,84,34,0.40476190476190477,30,14,0.4666666666666667,24,20,0.8333333333333334,9,35,44,20,3,5,16,17,102,18
2024-04-09,OKC,80,39,0.4875,30,11,0.36666666666666664,31,23,0.7419354838709677,6,36,42,21,11,8,13,18,112,SAC,96,33,0.34375,58,20,0.3448275862068966,26,19,0.7307692307692307,21,35,56,23,8,4,17,22,105,7
2024-04-09,MIN,90,43,0.4777777777777778,41,18,0.43902439024390244,32,26,0.8125,10,34,44,30,9,8,8,14,130,WAS,89,44,0.4943820224719101,43,20,0.46511627906976744,17,13,0.7647058823529411,7,34,41,26,5,4,13,22,121,9
2024-04-09,MIL,81,43,0.5308641975308642,36,17,0.4722222222222222,2,1,0.5,10,39,49,29,6,5,16,4,104,BOS,93,37,0.3978494623655914,52,17,0.3269230769230769,0,0,0.0,12,26,38,27,11,4,12,8,91,13
2024-04-09,MEM,104,36,0.34615384615384615,30,6,0.2,11,9,0.8181818181818182,17,32,49,21,10,5,7,13,87,SAS,87,42,0.4827586206896552,40,10,0.25,8,8,1.0,10,41,51,30,5,11,16,12,102,-15
2024-04-09,LAL,96,44,0.4583333333333333,35,12,0.34285714285714286,24,20,0.8333333333333334,10,30,40,31,8,3,7,14,120,GSW,80,47,0.5875,41,26,0.6341463414634146,21,14,0.6666666666666666,4,38,42,37,3,12,15,17,134,-14
2024-04-09,HOU,86,45,0.5232558139534884,35,15,0.42857142857142855,18,13,0.7222222222222222,6,31,37,29,8,7,12,21,118,ORL,86,39,0.45348837209302323,24,7,0.2916666666666667,23,21,0.9130434782608695,10,32,42,23,9,6,14,15,106,12
2024-04-09,CHI,88,47,0.5340909090909091,28,10,0.35714285714285715,19,13,0.6842105263157895,12,27,39,20,4,5,9,18,117,NYK,83,46,0.5542168674698795,36,17,0.4722222222222222,20,19,0.95,6,25,31,31,6,4,10,15,128,-11
